note_id,ticket_id,author_id,noted_at,note_text
23042,14850,4,2026-03-09 21:19:25,Parts ordered
23043,14851,5,2026-03-30 16:50:00,Remote session started
23044,14851,5,2026-03-30 22:46:00,Root cause documented
23045,14852,7,2026-03-17 16:06:36,Escalated to Network Ops
23046,14853,4,2026-03-08 15:24:41,Root cause documented
23047,14853,5,2026-03-09 06:05:41,Root cause documented
23048,14854,3,2026-03-04 14:43:38,Escalated to Network Ops
23049,14854,4,2026-03-05 03:26:38,Contacted user
23050,14855,5,2026-03-24 12:55:40,Contacted user
23051,14856,8,2026-03-14 21:39:57,Root cause documented
23052,14857,3,2026-03-27 14:43:05,Waiting on vendor
23053,14858,7,2026-03-14 19:30:54,Root cause documented
23054,14859,1,2026-03-14 13:18:40,Root cause documented
23055,14859,6,2026-03-14 23:48:40,Resolved and confirmed with user
23056,14860,8,2026-03-09 19:26:14,Contacted user
23057,14861,6,2026-03-15 23:36:13,Parts ordered
23058,14861,8,2026-03-15 17:50:13,Root cause documented
23059,14862,2,2026-03-31 13:02:53,Remote session started
23060,14863,2,2026-03-30 16:12:35,Waiting on vendor
23061,14863,4,2026-03-30 20:24:35,Root cause documented
23062,14863,3,2026-03-30 15:34:35,Remote session started
23063,14864,8,2026-03-14 17:40:49,Parts ordered
23064,14864,7,2026-03-15 00:00:49,Resolved and confirmed with user
23065,14865,8,2026-03-08 16:19:57,Remote session started
23066,14866,2,2026-03-12 21:55:38,Parts ordered
23067,14866,5,2026-03-13 07:27:38,Contacted user
23068,14867,7,2026-03-05 19:30:44,Remote session started
23069,14867,6,2026-03-05 21:25:44,Onsite visit scheduled
23070,14868,2,2026-03-12 01:11:23,Resolved and confirmed with user
23071,14869,2,2026-03-04 07:49:43,Escalated to Network Ops
23072,14869,8,2026-03-04 07:17:43,Waiting on vendor
23073,14870,8,2026-03-03 14:37:58,Parts ordered
23074,14871,3,2026-03-09 15:00:12,Remote session started
23075,14872,1,2026-03-14 20:46:11,Contacted user
23076,14873,8,2026-03-28 01:52:12,Escalated to Network Ops
23077,14873,5,2026-03-28 02:32:12,Remote session started
23078,14874,4,2026-03-21 18:32:10,Resolved and confirmed with user
23079,14875,2,2026-03-03 03:20:24,Onsite visit scheduled
23080,14875,3,2026-03-02 23:30:24,Resolved and confirmed with user
23081,14876,5,2026-03-08 17:13:52,Escalated to Network Ops
23082,14877,6,2026-03-13 10:32:57,Resolved and confirmed with user
23083,14877,8,2026-03-13 18:37:57,Root cause documented
23084,14878,3,2026-03-01 22:38:34,Remote session started
23085,14879,7,2026-03-14 20:36:44,Resolved and confirmed with user
23086,14879,4,2026-03-15 03:43:44,Resolved and confirmed with user
23087,14880,5,2026-03-03 08:04:05,Remote session started
23088,14881,6,2026-03-29 20:02:48,Escalated to Network Ops
23089,14882,7,2026-03-20 12:29:23,Waiting on vendor
23090,14883,1,2026-03-15 01:23:11,Parts ordered
23091,14884,2,2026-03-20 13:07:33,Resolved and confirmed with user
23092,14885,2,2026-03-20 14:17:38,Parts ordered
23093,14886,6,2026-03-02 21:59:04,Escalated to Network Ops
23094,14887,5,2026-03-24 17:16:03,Root cause documented
23095,14887,5,2026-03-25 01:03:03,Onsite visit scheduled
23096,14887,8,2026-03-25 07:04:03,Waiting on vendor
23097,14888,3,2026-03-24 03:13:04,Root cause documented
23098,14889,7,2026-03-09 01:07:03,Waiting on vendor
23099,14889,7,2026-03-09 05:12:03,Parts ordered
23100,14890,1,2026-03-15 16:59:28,Root cause documented
23101,14890,4,2026-03-16 02:42:28,Parts ordered
23102,14891,5,2026-03-20 22:23:47,Onsite visit scheduled
23103,14891,8,2026-03-21 02:02:47,Escalated to Network Ops
23104,14892,7,2026-03-03 14:38:55,Resolved and confirmed with user
23105,14893,1,2026-03-02 23:10:32,Escalated to Network Ops
23106,14893,2,2026-03-03 12:05:32,Parts ordered
23107,14894,5,2026-03-31 17:34:33,Escalated to Network Ops
23108,14895,2,2026-03-30 11:05:54,Onsite visit scheduled
23109,14896,2,2026-03-09 13:13:05,Escalated to Network Ops
23110,14897,4,2026-03-15 18:13:56,Escalated to Network Ops
23111,14897,7,2026-03-16 00:59:56,Remote session started
23112,14898,3,2026-03-09 21:54:49,Parts ordered
23113,14898,4,2026-03-10 04:03:49,Escalated to Network Ops
23114,14899,5,2026-03-15 13:03:44,Waiting on vendor
23115,14899,4,2026-03-15 09:02:44,Escalated to Network Ops
23116,14900,8,2026-03-19 14:09:03,Parts ordered
23117,14901,4,2026-03-18 20:26:47,Waiting on vendor
23118,14901,4,2026-03-18 22:32:47,Onsite visit scheduled
23119,14902,4,2026-03-20 22:58:12,Root cause documented
23120,14903,5,2026-03-15 10:50:49,Waiting on vendor
23121,14904,8,2026-03-22 12:38:47,Onsite visit scheduled
23122,14905,4,2026-03-31 14:24:55,Resolved and confirmed with user
23123,14906,1,2026-03-15 01:53:01,Onsite visit scheduled
23124,14907,8,2026-03-14 19:38:57,Resolved and confirmed with user
23125,14908,6,2026-03-23 13:10:59,Escalated to Network Ops
23126,14909,1,2026-03-01 18:03:45,Escalated to Network Ops
23127,14909,7,2026-03-01 21:14:45,Remote session started
23128,14910,1,2026-03-04 17:26:48,Onsite visit scheduled
23129,14911,3,2026-03-03 01:33:21,Parts ordered
23130,14912,2,2026-03-26 21:20:56,Resolved and confirmed with user
23131,14913,3,2026-03-18 17:59:13,Contacted user
23132,14913,5,2026-03-19 00:54:13,Escalated to Network Ops
23133,14913,4,2026-03-19 13:48:13,Root cause documented
23134,14914,1,2026-03-06 20:42:19,Remote session started
23135,14915,4,2026-03-03 21:45:16,Resolved and confirmed with user
23136,14916,1,2026-03-12 17:01:56,Root cause documented
23137,14917,4,2026-03-18 22:05:15,Waiting on vendor
23138,14917,1,2026-03-19 05:36:15,Contacted user
23139,14918,7,2026-03-31 18:59:40,Contacted user
23140,14918,3,2026-04-01 06:35:40,Waiting on vendor
23141,14918,1,2026-04-01 01:07:40,Remote session started
23142,14919,8,2026-03-01 12:45:56,Escalated to Network Ops
23143,14919,8,2026-03-02 04:39:56,Escalated to Network Ops
23144,14919,7,2026-03-02 15:19:56,Resolved and confirmed with user
23145,14920,7,2026-03-20 08:16:31,Onsite visit scheduled
23146,14921,4,2026-03-08 15:33:20,Contacted user
23147,14921,8,2026-03-09 00:20:20,Escalated to Network Ops
23148,14922,5,2026-03-12 20:10:15,Escalated to Network Ops
23149,14922,6,2026-03-12 18:37:15,Waiting on vendor
23150,14923,5,2026-03-30 20:06:49,Remote session started
23151,14923,2,2026-03-31 03:49:49,Remote session started
23152,14924,5,2026-03-15 21:02:26,Parts ordered
23153,14924,4,2026-03-16 03:25:26,Onsite visit scheduled
23154,14925,7,2026-03-22 16:26:26,Root cause documented
23155,14925,7,2026-03-22 15:08:26,Contacted user
23156,14926,2,2026-03-15 14:30:18,Waiting on vendor
23157,14927,7,2026-03-19 22:32:46,Remote session started
23158,14928,7,2026-03-22 19:06:45,Escalated to Network Ops
23159,14928,8,2026-03-23 01:51:45,Escalated to Network Ops
23160,14928,4,2026-03-23 10:37:45,Waiting on vendor
23161,14929,1,2026-03-22 12:42:53,Contacted user
23162,14929,5,2026-03-22 20:08:53,Resolved and confirmed with user
23163,14930,2,2026-03-29 23:39:01,Resolved and confirmed with user
23164,14930,7,2026-03-29 20:08:01,Waiting on vendor
23165,14931,7,2026-03-13 12:17:20,Waiting on vendor
23166,14932,5,2026-03-13 21:31:50,Parts ordered
23167,14933,3,2026-03-04 17:54:00,Resolved and confirmed with user
23168,14933,2,2026-03-04 17:12:00,Parts ordered
23169,14934,1,2026-03-29 16:45:01,Escalated to Network Ops
23170,14934,6,2026-03-29 23:26:01,Resolved and confirmed with user
23171,14935,1,2026-03-11 16:00:11,Parts ordered
23172,14935,8,2026-03-11 20:52:11,Parts ordered
23173,14936,8,2026-03-23 13:01:07,Onsite visit scheduled
23174,14937,7,2026-04-01 00:01:49,Parts ordered
23175,14938,8,2026-03-13 12:14:30,Resolved and confirmed with user
23176,14939,1,2026-03-16 09:03:53,Remote session started
23177,14939,2,2026-03-16 20:20:53,Remote session started
23178,14940,3,2026-03-30 17:11:01,Resolved and confirmed with user
23179,14941,8,2026-03-09 19:23:51,Parts ordered
23180,14942,2,2026-03-21 20:16:27,Escalated to Network Ops
23181,14942,3,2026-03-21 23:32:27,Escalated to Network Ops
23182,14943,2,2026-03-25 18:11:06,Root cause documented
23183,14943,2,2026-03-25 19:27:06,Parts ordered
23184,14944,8,2026-03-18 16:41:27,Waiting on vendor
23185,14944,3,2026-03-18 22:45:27,Remote session started
23186,14945,8,2026-03-23 10:47:33,Parts ordered
23187,14945,8,2026-03-23 08:54:33,Root cause documented
23188,14946,4,2026-03-17 18:12:09,Escalated to Network Ops
23189,14946,2,2026-03-18 11:16:09,Contacted user
23190,14947,8,2026-03-19 21:12:48,Onsite visit scheduled
23191,14948,2,2026-03-15 17:44:14,Onsite visit scheduled
23192,14949,2,2026-03-30 00:23:20,Parts ordered
23193,14950,3,2026-03-08 09:57:34,Root cause documented
23194,14951,3,2026-03-18 14:18:21,Escalated to Network Ops
23195,14952,5,2026-03-09 18:21:26,Escalated to Network Ops
23196,14952,3,2026-03-09 20:41:26,Resolved and confirmed with user
23197,14953,2,2026-03-02 21:29:54,Onsite visit scheduled
23198,14953,4,2026-03-02 18:32:54,Onsite visit scheduled
23199,14953,5,2026-03-02 13:06:54,Waiting on vendor
23200,14954,5,2026-03-07 21:27:52,Escalated to Network Ops
23201,14954,4,2026-03-07 18:31:52,Waiting on vendor
23202,14955,2,2026-03-10 19:20:40,Contacted user
23203,14956,7,2026-03-04 09:08:23,Contacted user
23204,14957,2,2026-03-15 18:32:30,Contacted user
23205,14958,1,2026-03-20 09:58:44,Root cause documented
23206,14958,7,2026-03-20 10:44:44,Waiting on vendor
23207,14958,1,2026-03-20 23:53:44,Waiting on vendor
23208,14959,5,2026-03-25 16:58:07,Parts ordered
23209,14959,1,2026-03-25 12:43:07,Root cause documented
23210,14959,5,2026-03-26 13:26:07,Onsite visit scheduled
23211,14960,6,2026-03-27 00:40:07,Escalated to Network Ops
23212,14961,4,2026-03-06 21:07:29,Waiting on vendor
23213,14961,6,2026-03-06 22:21:29,Escalated to Network Ops
23214,14962,8,2026-03-16 21:11:14,Resolved and confirmed with user
23215,14962,5,2026-03-17 08:17:14,Escalated to Network Ops
23216,14962,2,2026-03-17 19:13:14,Escalated to Network Ops
23217,14963,6,2026-03-31 01:09:00,Escalated to Network Ops
23218,14963,4,2026-03-31 01:24:00,Onsite visit scheduled
23219,14963,1,2026-03-30 18:26:00,Waiting on vendor
23220,14964,7,2026-03-10 00:35:28,Contacted user
23221,14965,5,2026-03-24 07:08:35,Remote session started
23222,14965,6,2026-03-24 21:25:35,Contacted user
23223,14966,1,2026-03-31 04:13:43,Remote session started
23224,14966,5,2026-03-31 10:52:43,Resolved and confirmed with user
23225,14967,2,2026-03-25 11:19:40,Escalated to Network Ops
23226,14967,5,2026-03-26 03:13:40,Escalated to Network Ops
23227,14968,2,2026-03-21 11:22:10,Contacted user
23228,14968,8,2026-03-21 12:15:10,Resolved and confirmed with user
23229,14969,7,2026-03-23 18:40:01,Resolved and confirmed with user
23230,14969,6,2026-03-24 00:49:01,Waiting on vendor
23231,14970,5,2026-03-29 13:08:59,Parts ordered
23232,14971,1,2026-03-04 02:59:13,Waiting on vendor
23233,14972,7,2026-03-14 12:57:12,Contacted user
23234,14973,4,2026-03-10 08:45:49,Remote session started
23235,14974,3,2026-03-23 13:05:24,Onsite visit scheduled
23236,14974,3,2026-03-23 22:32:24,Contacted user
23237,14975,3,2026-03-02 10:38:27,Remote session started
23238,14976,3,2026-03-31 17:40:26,Root cause documented
23239,14977,8,2026-03-31 10:49:15,Onsite visit scheduled
23240,14978,1,2026-03-11 00:35:58,Contacted user
23241,14979,7,2026-03-09 12:38:23,Contacted user
23242,14980,2,2026-03-28 18:27:46,Root cause documented
23243,14981,3,2026-03-23 12:58:49,Parts ordered
23244,14981,6,2026-03-23 16:56:49,Contacted user
23245,14981,4,2026-03-24 16:42:49,Waiting on vendor
23246,14982,1,2026-03-19 10:36:01,Waiting on vendor
23247,14983,7,2026-03-27 19:20:14,Resolved and confirmed with user
23248,14984,5,2026-03-22 17:59:04,Remote session started
23249,14985,4,2026-03-09 12:40:25,Escalated to Network Ops
23250,14985,1,2026-03-09 14:11:25,Onsite visit scheduled
23251,14986,1,2026-03-27 14:43:42,Escalated to Network Ops
23252,14987,6,2026-03-13 03:10:39,Onsite visit scheduled
23253,14987,4,2026-03-13 07:50:39,Remote session started
23254,14988,5,2026-03-30 10:43:45,Waiting on vendor
23255,14988,3,2026-03-30 19:20:45,Root cause documented
23256,14988,2,2026-03-31 14:47:45,Onsite visit scheduled
23257,14989,3,2026-03-27 12:23:14,Onsite visit scheduled
23258,14990,2,2026-03-15 16:31:07,Parts ordered
23259,14990,8,2026-03-16 06:00:07,Root cause documented
23260,14991,7,2026-03-25 14:53:08,Remote session started
23261,14992,5,2026-03-01 19:26:33,Root cause documented
23262,14993,4,2026-03-03 16:09:55,Escalated to Network Ops
23263,14993,3,2026-03-04 00:25:55,Onsite visit scheduled
23264,14994,8,2026-03-03 18:21:41,Resolved and confirmed with user
23265,14995,5,2026-03-27 09:51:36,Parts ordered
23266,14996,5,2026-03-26 12:36:21,Parts ordered
23267,14997,1,2026-03-15 16:22:13,Escalated to Network Ops
23268,14998,7,2026-03-15 14:01:56,Resolved and confirmed with user
23269,14998,2,2026-03-16 06:23:56,Escalated to Network Ops
23270,14999,3,2026-03-16 15:32:51,Remote session started
23271,14999,1,2026-03-16 11:27:51,Escalated to Network Ops
23272,15000,6,2026-03-16 18:34:55,Waiting on vendor
23273,15001,1,2026-03-16 18:03:15,Root cause documented
23274,15002,8,2026-03-06 13:02:45,Resolved and confirmed with user
23275,15003,5,2026-03-01 16:11:28,Remote session started
23276,15004,3,2026-03-10 14:41:01,Escalated to Network Ops
23277,15005,5,2026-03-15 11:13:37,Onsite visit scheduled
23278,15006,4,2026-03-11 17:31:26,Onsite visit scheduled
23279,15006,7,2026-03-12 00:01:26,Parts ordered
23280,15007,6,2026-03-22 11:37:43,Contacted user
23281,15008,8,2026-03-31 21:17:32,Parts ordered
23282,15008,2,2026-04-01 10:29:32,Root cause documented
23283,15009,6,2026-03-31 18:51:52,Resolved and confirmed with user
23284,15010,3,2026-03-27 18:04:58,Onsite visit scheduled
23285,15010,4,2026-03-27 20:51:58,Remote session started
23286,15010,4,2026-03-28 01:23:58,Root cause documented
23287,15011,7,2026-03-25 15:59:59,Root cause documented
23288,15011,3,2026-03-25 17:50:59,Parts ordered
23289,15012,4,2026-03-25 14:01:00,Waiting on vendor
23290,15013,3,2026-03-30 17:30:49,Onsite visit scheduled
23291,15014,1,2026-03-22 09:21:44,Parts ordered
23292,15014,6,2026-03-22 20:48:44,Contacted user
23293,15015,8,2026-03-18 17:05:52,Remote session started
23294,15016,8,2026-03-26 15:40:53,Waiting on vendor
23295,15017,5,2026-03-16 19:11:27,Onsite visit scheduled
23296,15018,6,2026-03-18 10:21:22,Remote session started
23297,15019,8,2026-03-05 20:18:44,Remote session started
23298,15019,6,2026-03-06 01:13:44,Parts ordered
23299,15020,5,2026-03-16 19:53:25,Remote session started
23300,15021,4,2026-03-31 18:38:42,Onsite visit scheduled
23301,15022,3,2026-03-17 17:43:32,Onsite visit scheduled
23302,15022,8,2026-03-18 10:26:32,Resolved and confirmed with user
23303,15022,4,2026-03-17 16:18:32,Waiting on vendor
23304,15023,3,2026-03-01 15:21:05,Waiting on vendor
23305,15024,8,2026-03-07 20:00:12,Root cause documented
23306,15025,2,2026-03-03 01:49:00,Resolved and confirmed with user
23307,15026,5,2026-03-06 21:50:45,Root cause documented
23308,15026,5,2026-03-06 22:21:45,Parts ordered
23309,15027,8,2026-03-15 01:41:56,Contacted user
23310,15028,5,2026-03-30 20:39:34,Resolved and confirmed with user
23311,15029,3,2026-03-20 16:04:54,Remote session started
23312,15030,3,2026-03-02 13:20:58,Contacted user
23313,15031,3,2026-03-27 18:06:53,Resolved and confirmed with user
23314,15032,6,2026-03-05 12:39:52,Parts ordered
23315,15033,1,2026-03-03 12:18:44,Root cause documented
23316,15033,5,2026-03-03 13:30:44,Contacted user
23317,15034,6,2026-03-14 21:52:27,Contacted user
23318,15035,3,2026-03-07 00:15:37,Remote session started
23319,15036,7,2026-03-01 10:36:38,Escalated to Network Ops
23320,15036,3,2026-03-02 00:18:38,Resolved and confirmed with user
23321,15037,7,2026-03-25 19:38:09,Remote session started
23322,15037,8,2026-03-25 18:16:09,Resolved and confirmed with user
23323,15037,6,2026-03-26 00:18:09,Resolved and confirmed with user
23324,15038,3,2026-03-09 17:53:07,Waiting on vendor
23325,15039,3,2026-03-10 13:59:59,Remote session started
23326,15039,1,2026-03-10 20:46:59,Root cause documented
23327,15040,5,2026-03-26 20:27:16,Parts ordered
23328,15040,6,2026-03-27 05:23:16,Resolved and confirmed with user
23329,15041,8,2026-03-20 13:52:10,Contacted user
23330,15042,8,2026-03-23 20:04:37,Contacted user
23331,15043,1,2026-03-15 18:06:21,Onsite visit scheduled
23332,15043,2,2026-03-16 08:31:21,Onsite visit scheduled
23333,15044,5,2026-03-03 18:10:56,Parts ordered
23334,15045,7,2026-03-12 18:50:12,Onsite visit scheduled
23335,15045,7,2026-03-13 05:48:12,Root cause documented
23336,15045,3,2026-03-13 17:32:12,Remote session started
23337,15046,8,2026-03-28 14:30:01,Parts ordered
23338,15046,7,2026-03-28 17:51:01,Onsite visit scheduled
23339,15046,6,2026-03-29 09:19:01,Remote session started
23340,15047,7,2026-03-04 23:21:40,Parts ordered
23341,15048,4,2026-03-10 09:36:21,Contacted user
23342,15049,5,2026-03-25 19:36:14,Onsite visit scheduled
23343,15049,2,2026-03-25 13:01:14,Resolved and confirmed with user
23344,15050,7,2026-03-29 23:11:38,Contacted user
23345,15050,7,2026-03-30 08:32:38,Resolved and confirmed with user
23346,15050,3,2026-03-29 21:59:38,Root cause documented
23347,15051,3,2026-03-20 13:42:34,Escalated to Network Ops
23348,15052,5,2026-03-03 12:06:13,Onsite visit scheduled
23349,15052,4,2026-03-03 15:29:13,Contacted user
23350,15053,3,2026-03-25 02:28:31,Resolved and confirmed with user
23351,15053,8,2026-03-25 04:36:31,Contacted user
23352,15054,3,2026-03-30 15:46:10,Escalated to Network Ops
23353,15055,8,2026-03-31 20:28:26,Resolved and confirmed with user
23354,15056,7,2026-03-20 15:56:48,Onsite visit scheduled
23355,15057,1,2026-03-25 19:06:26,Root cause documented
23356,15058,2,2026-03-19 18:53:18,Escalated to Network Ops
23357,15058,5,2026-03-20 13:15:18,Onsite visit scheduled
23358,15059,8,2026-03-08 13:34:40,Onsite visit scheduled
23359,15060,3,2026-03-27 22:05:06,Contacted user
23360,15061,7,2026-03-19 02:20:21,Waiting on vendor
23361,15061,7,2026-03-18 20:47:21,Onsite visit scheduled
23362,15062,7,2026-03-18 14:23:21,Root cause documented
23363,15063,2,2026-03-18 20:13:03,Remote session started
23364,15063,1,2026-03-18 15:46:03,Waiting on vendor
23365,15063,8,2026-03-19 10:23:03,Remote session started
23366,15064,2,2026-03-30 17:56:24,Waiting on vendor
23367,15064,2,2026-03-31 05:53:24,Onsite visit scheduled
23368,15065,8,2026-03-23 20:39:26,Remote session started
23369,15066,2,2026-03-29 13:54:35,Resolved and confirmed with user
23370,15066,3,2026-03-30 02:32:35,Parts ordered
23371,15067,5,2026-03-19 15:26:14,Resolved and confirmed with user
23372,15068,1,2026-03-25 20:37:29,Root cause documented
23373,15069,4,2026-03-27 22:15:25,Onsite visit scheduled
23374,15069,2,2026-03-27 21:56:25,Parts ordered
23375,15070,6,2026-03-12 23:57:59,Parts ordered
23376,15071,4,2026-03-16 17:07:55,Parts ordered
23377,15072,2,2026-03-06 02:03:03,Root cause documented
23378,15073,6,2026-03-29 13:21:09,Remote session started
23379,15073,8,2026-03-29 18:41:09,Root cause documented
23380,15074,8,2026-03-11 21:30:39,Remote session started
23381,15075,7,2026-03-09 02:59:21,Onsite visit scheduled
23382,15076,3,2026-03-29 08:37:40,Escalated to Network Ops
23383,15076,4,2026-03-29 14:55:40,Resolved and confirmed with user
23384,15077,4,2026-03-10 14:30:16,Resolved and confirmed with user
23385,15078,4,2026-03-03 15:03:45,Parts ordered
23386,15078,3,2026-03-03 16:13:45,Remote session started
23387,15079,2,2026-03-07 03:34:13,Parts ordered
23388,15079,7,2026-03-07 08:37:13,Parts ordered
23389,15080,4,2026-03-28 19:43:38,Root cause documented
23390,15080,3,2026-03-29 05:22:38,Root cause documented
23391,15081,4,2026-03-09 09:05:49,Onsite visit scheduled
23392,15081,7,2026-03-09 12:53:49,Contacted user
23393,15081,7,2026-03-09 09:35:49,Contacted user
23394,15082,2,2026-03-04 03:18:52,Remote session started
23395,15082,4,2026-03-03 20:44:52,Onsite visit scheduled
23396,15083,2,2026-03-07 11:11:36,Parts ordered
23397,15083,8,2026-03-07 21:34:36,Parts ordered
23398,15083,5,2026-03-08 12:20:36,Resolved and confirmed with user
23399,15084,2,2026-03-24 00:07:11,Onsite visit scheduled
23400,15085,3,2026-03-19 13:05:05,Contacted user
23401,15085,2,2026-03-19 18:00:05,Contacted user
23402,15086,5,2026-03-24 22:04:45,Contacted user
23403,15086,3,2026-03-25 06:10:45,Root cause documented
23404,15087,5,2026-03-18 15:56:52,Onsite visit scheduled
23405,15087,7,2026-03-19 06:16:52,Parts ordered
23406,15088,2,2026-03-08 14:00:17,Remote session started
23407,15089,6,2026-03-09 22:09:05,Root cause documented
23408,15089,8,2026-03-10 08:23:05,Root cause documented
23409,15090,4,2026-03-11 19:12:38,Root cause documented
23410,15091,3,2026-03-18 14:38:41,Parts ordered
23411,15092,1,2026-03-08 20:08:45,Contacted user
23412,15092,6,2026-03-09 05:37:45,Contacted user
23413,15093,1,2026-03-05 19:40:38,Root cause documented
23414,15094,6,2026-03-16 13:00:39,Remote session started
23415,15095,5,2026-03-28 00:35:48,Escalated to Network Ops
23416,15096,8,2026-03-02 22:34:59,Root cause documented
23417,15097,7,2026-03-29 14:07:06,Onsite visit scheduled
23418,15097,8,2026-03-29 18:02:06,Parts ordered
23419,15098,2,2026-03-31 19:17:17,Contacted user
23420,15099,8,2026-03-27 04:08:13,Onsite visit scheduled
23421,15100,5,2026-03-04 21:47:07,Onsite visit scheduled
23422,15100,1,2026-03-05 10:04:07,Onsite visit scheduled
23423,15100,8,2026-03-05 05:41:07,Root cause documented
23424,15101,1,2026-03-27 11:06:36,Escalated to Network Ops
23425,15101,4,2026-03-28 04:44:36,Waiting on vendor
23426,15102,8,2026-03-26 15:09:14,Onsite visit scheduled
23427,15102,2,2026-03-26 18:59:14,Parts ordered
23428,15102,3,2026-03-27 14:30:14,Escalated to Network Ops
23429,15103,5,2026-03-16 09:52:08,Remote session started
23430,15103,3,2026-03-16 16:27:08,Contacted user
23431,15104,6,2026-03-11 01:57:04,Remote session started
23432,15105,7,2026-03-31 19:15:14,Parts ordered
23433,15106,6,2026-03-11 22:12:11,Remote session started
23434,15106,1,2026-03-12 04:03:11,Resolved and confirmed with user
23435,15107,6,2026-03-25 21:46:31,Parts ordered
23436,15107,2,2026-03-25 17:54:31,Escalated to Network Ops
23437,15108,2,2026-03-28 12:58:38,Contacted user
23438,15108,4,2026-03-28 17:40:38,Contacted user
23439,15109,3,2026-03-28 13:07:19,Onsite visit scheduled
23440,15110,6,2026-03-21 20:38:27,Root cause documented
23441,15110,3,2026-03-22 08:54:27,Remote session started
23442,15111,2,2026-03-16 16:20:07,Waiting on vendor
23443,15111,3,2026-03-17 03:55:07,Remote session started
23444,15112,8,2026-03-06 16:43:33,Root cause documented
23445,15113,7,2026-03-29 12:44:58,Root cause documented
23446,15114,6,2026-03-25 11:54:04,Parts ordered
23447,15115,6,2026-03-30 09:58:24,Waiting on vendor
23448,15116,3,2026-03-25 19:41:22,Onsite visit scheduled
23449,15117,8,2026-03-12 02:55:01,Contacted user
23450,15117,6,2026-03-11 21:06:01,Escalated to Network Ops
23451,15118,3,2026-03-25 13:34:14,Parts ordered
23452,15118,3,2026-03-26 03:54:14,Onsite visit scheduled
23453,15119,2,2026-03-24 16:26:27,Remote session started
23454,15120,3,2026-03-14 18:36:08,Waiting on vendor
23455,15120,4,2026-03-14 14:26:08,Resolved and confirmed with user
23456,15121,2,2026-03-19 14:53:29,Root cause documented
23457,15121,3,2026-03-19 13:38:29,Root cause documented
23458,15122,3,2026-03-09 03:05:32,Escalated to Network Ops
23459,15123,2,2026-03-11 03:36:43,Parts ordered
23460,15124,3,2026-03-13 14:35:06,Parts ordered
23461,15125,5,2026-03-04 00:27:43,Contacted user
23462,15126,6,2026-03-08 19:11:20,Waiting on vendor
23463,15127,2,2026-03-15 21:18:53,Escalated to Network Ops
23464,15128,2,2026-03-26 14:04:04,Resolved and confirmed with user
23465,15128,8,2026-03-26 10:31:04,Root cause documented
23466,15128,6,2026-03-26 12:15:04,Waiting on vendor
23467,15129,4,2026-03-19 18:10:25,Root cause documented
23468,15130,7,2026-03-28 15:14:31,Parts ordered
23469,15131,5,2026-03-09 19:16:27,Resolved and confirmed with user
23470,15132,8,2026-03-07 20:49:30,Onsite visit scheduled
23471,15133,8,2026-03-06 14:20:31,Escalated to Network Ops
23472,15134,8,2026-03-20 23:56:45,Waiting on vendor
23473,15135,4,2026-03-06 22:31:57,Root cause documented
23474,15136,2,2026-03-18 10:44:39,Remote session started
23475,15137,7,2026-03-22 20:25:38,Root cause documented
23476,15138,4,2026-03-09 21:50:16,Parts ordered
23477,15138,1,2026-03-10 07:12:16,Escalated to Network Ops
23478,15139,2,2026-03-05 12:53:22,Remote session started
23479,15140,3,2026-03-29 14:49:48,Root cause documented
23480,15141,5,2026-03-04 11:15:01,Remote session started
23481,15142,3,2026-03-22 16:07:34,Resolved and confirmed with user
23482,15143,2,2026-03-10 15:33:37,Remote session started
23483,15143,1,2026-03-10 21:58:37,Parts ordered
23484,15144,8,2026-03-14 10:45:35,Root cause documented
23485,15144,1,2026-03-14 13:53:35,Parts ordered
23486,15145,1,2026-03-28 16:48:05,Contacted user
23487,15146,7,2026-03-26 12:17:00,Remote session started
23488,15147,3,2026-03-09 14:18:57,Remote session started
23489,15147,1,2026-03-09 10:56:57,Waiting on vendor
23490,15148,4,2026-03-22 12:31:09,Contacted user
23491,15149,2,2026-03-15 21:12:57,Escalated to Network Ops
23492,15149,5,2026-03-16 05:28:57,Root cause documented
23493,15149,1,2026-03-16 08:44:57,Contacted user
23494,15150,5,2026-03-18 11:19:44,Escalated to Network Ops
23495,15150,5,2026-03-18 14:16:44,Parts ordered
23496,15151,8,2026-03-06 00:22:36,Resolved and confirmed with user
23497,15152,4,2026-03-29 18:24:23,Resolved and confirmed with user
23498,15152,2,2026-03-29 20:12:23,Escalated to Network Ops
23499,15152,6,2026-03-29 20:18:23,Onsite visit scheduled
23500,15153,4,2026-03-06 03:26:17,Parts ordered
23501,15153,1,2026-03-06 07:47:17,Root cause documented
23502,15154,8,2026-03-17 14:05:59,Contacted user
23503,15154,4,2026-03-17 20:28:59,Waiting on vendor
23504,15155,4,2026-03-29 13:28:17,Onsite visit scheduled
23505,15156,6,2026-03-08 19:30:52,Onsite visit scheduled
23506,15156,2,2026-03-08 20:29:52,Parts ordered
23507,15157,3,2026-03-20 01:24:18,Onsite visit scheduled
23508,15158,2,2026-03-17 11:02:05,Resolved and confirmed with user
23509,15159,8,2026-03-08 18:21:34,Waiting on vendor
23510,15159,4,2026-03-08 15:08:34,Remote session started
23511,15160,6,2026-03-31 19:58:55,Root cause documented
23512,15161,5,2026-03-10 16:34:51,Parts ordered
23513,15161,3,2026-03-10 15:14:51,Onsite visit scheduled
